vesselUid,mmsi,imo,longitude,latitude,sog,cog,rot,heading,navStatus,posMsgType,posSrc,vesselName,callsign,flag,vesselTypeAis,vesselType,length,width,dwt,grt,destination,eta,draught,staticMsgType,staticSrc,posDt,staticDt,insertDt
278984,352980836,9454125.0,36.40370073833702,41.29964714408504,0.1,120.2,-0.34,137.0,1,3.0,TER,MATRIX,3E3563,PA,70.0,BULK CARRIER,113,17,7300.0,5087.0,TR SSX,2022-02-20T20:30:00Z,7.1,,,2022-02-24 23:31:54+00:00,2022-02-24T22:34:02Z,2022-02-24T23:34:35Z
5380301,636018396,9792448.0,28.950992154757092,40.8165278664106,5.59,101.9,0.37,103.0,0,3.0,TER,SAKURA,D5PM5,LR,70.0,BULK CARRIER,200,32,63742.0,35570.0,BRPNG>>RUNVS,2022-02-25T09:00:00Z,12.5,,,2022-02-24 23:36:05+00:00,2022-02-24T22:54:00Z,2022-02-24T23:37:04Z
4651226,273329080,,36.41985760132148,45.29158879696839,0.0,3.8,0.0,,5,3.0,SAT,SBORSCHIK 2,,RU,70.0,CARGO,35,7,,,,,0.0,,,2022-02-24 23:46:46+00:00,2022-02-24T22:57:57Z,2022-02-24T23:47:54Z
3568847,992576118,,30.333709105931494,42.3049604318047,0.0,355.5,0.26,,98,,ROAM,SIR ELECTRIC CABLE PORT CP05,,,130.0,SPECIAL MARK - SEA FARM,74,0,,,,,,,,2022-02-24 23:47:38+00:00,2022-02-24T23:40:43Z,2022-02-24T23:47:45Z
336190,271010127,,28.94474441168605,40.99822711758147,0.0,207.1,0.36,,99,18.0,TER,SURAK,TC9130,TR,90.0,OTHER,16,5,,,,,0.0,,,2022-02-24 23:53:25+00:00,2022-02-24T23:40:55Z,2022-02-24T23:54:59Z
214765,241212000,9592290.0,41.68608899903079,42.04063981875364,0.2,286.3,4.31,239.0,1,3.0,ROAM,NISSOS PAROS,SVBP3,GR,89.0,LIQUID TANKER,249,44,115723.0,61320.0,SPS GE,2021-12-23T06:00:00Z,8.0,,,2022-02-24 23:55:58+00:00,2022-02-24T23:45:53Z,2022-02-24T23:56:50Z
412009,636017429,9198252.0,29.46497692895653,40.706860937177176,0.0,305.1,0.06,,5,3.0,SAT,KPS ORKA SULTAN,D5KX4,LR,70.0,BULK CARRIER,289,45,172564.0,90937.0,,2022-05-01T06:45:00Z,5.0,,,2022-02-24 23:56:28+00:00,2022-02-24T23:21:52Z,2022-02-24T23:56:55Z
350543,273445080,,37.77554796616142,44.71470273118469,0.0,352.8,0.38,,99,18.0,SAT,LK 0077,,RU,50.0,PILOT VESSEL,21,5,,,,,0.0,,,2022-02-25 00:02:01+00:00,2022-02-24T23:05:31Z,2022-02-25T00:03:22Z
214111,240942000,9391311.0,29.47318720107196,41.59502598510961,7.95,32.6,0.48,26.0,0,1.0,ROAM,KRITI JADE,SVAT6,GR,80.0,LIQUID TANKER,183,32,50564.0,29832.0,RU KSP,2022-02-26T10:00:00Z,8.5,,,2022-02-25 00:13:37+00:00,2022-02-24T23:27:16Z,2022-02-25T00:15:02Z
340641,271072214,,28.87086521072288,40.478235062756745,0.0,355.8,-0.18,,99,18.0,ROAM,BARBAROSLAR 1,TC5569,TR,30.0,FISHING,33,11,,,,,0.0,,,2022-02-25 00:23:14+00:00,2022-02-25T00:00:57Z,2022-02-25T00:24:19Z
337432,271040319,9555618.0,29.9192756444991,40.75614485425806,0.1,318.2,-0.02,296.0,1,3.0,ROAM,KARSOY,TCXR3,TR,70.0,GENERAL CARGO SHIP,133,18,10563.0,7635.0,TRDRC>TRDIL,2022-02-15T03:00:00Z,5.8,,,2022-02-25 00:44:56+00:00,2022-02-25T00:17:44Z,2022-02-25T00:45:01Z
336578,271010541,8658140.0,28.987329264687407,41.02387128441498,0.0,298.1,-0.06,,99,18.0,TER,KAPTAN AHMET CEMAL,TC9304,TR,60.0,PASSENGER,37,6,0.0,197.0,,,0.0,,,2022-02-25 00:45:34+00:00,2022-02-25T00:02:19Z,2022-02-25T00:47:58Z
5430071,271045766,,29.1128318703166,41.226864228018144,0.0,359.7,-0.21,287.0,0,27.0,TER,HEALTH CONTROL HRDGN,TCA4872,TR,58.0,MEDICAL TRANS,15,5,,,,,0.0,,,2022-02-25 00:49:05+00:00,2022-02-25T00:11:26Z,2022-02-25T00:49:31Z
5906436,264900364,9335329.0,28.66763184987594,44.1478869495891,0.0,351.7,0.08,,1,18.0,TER,BSV CIPRU,YQQZ,RO,52.0,TUG AND TOWAGE VESSEL,24,8,,,,,0.0,,,2022-02-25 00:54:45+00:00,2022-02-25T00:03:57Z,2022-02-25T00:55:18Z
335396,271001097,,29.26414834189433,40.84229140415806,0.0,357.6,-0.1,,99,18.0,TER,IZMIR RAFINERISI 4,TC4251,TR,31.0,TUG,33,9,,,,,0.0,,,2022-02-25 00:56:09+00:00,2022-02-25T00:29:03Z,2022-02-25T00:57:28Z
377972,312942000,8314885.0,32.5969942437596,46.61228050707856,0.1,307.2,-0.15,13.0,1,3.0,ROAM,SEA LORD,V3TH,BZ,85.0,GENERAL CARGO SHIP,146,21,17297.0,10511.0,KHERSON,2022-02-19T11:00:00Z,5.3,,,2022-02-25 01:00:42+00:00,2022-02-25T00:44:21Z,2022-02-25T01:03:37Z
339300,271042575,7811329.0,30.783061134500095,43.48945797166056,9.58,344.8,0.21,,0,27.0,SAT,FIRUZE G,TCZV7,TR,69.0,FERRY AND CRUISE SHIP,151,21,5970.0,8919.0,CHERNOMORSK,2022-02-24T20:00:00Z,5.0,,,2022-02-25 01:01:07+00:00,2022-02-25T00:37:23Z,2022-02-25T01:03:36Z
385642,319366000,9503988.0,28.89764885779709,40.96130517157887,0.0,287.9,0.12,32.0,1,3.0,TER,EQUINOX AGNANDOUSSA,ZGBX,KY,70.0,BULK CARRIER,197,32,58680.0,33232.0,TR MER,2022-02-25T06:00:00Z,9.6,,,2022-02-25 01:05:59+00:00,2022-02-25T00:28:07Z,2022-02-25T01:08:32Z
336318,271010267,,28.96503479661763,41.030759110424846,0.0,342.6,0.32,,99,18.0,TER,Y.ALI REIS III,TC7883,TR,60.0,PASSENGER,34,7,,,,,0.0,,,2022-02-25 01:10:18+00:00,2022-02-25T00:45:07Z,2022-02-25T01:10:57Z
335137,271000734,9283502.0,29.22624609258501,40.862160179783096,0.0,9.1,0.11,,1,18.0,ROAM,FATIH SULTAN MEHMET 1,TCCS4,TR,40.0,FERRY AND CRUISE SHIP,81,21,291.0,2942.0,,,0.0,,,2022-02-25 01:12:45+00:00,2022-02-25T00:42:10Z,2022-02-25T01:14:07Z
336562,271010525,,29.087743411497808,40.931365338916216,0.0,183.7,-0.09,,99,18.0,TER,ATILLA HAN 1,TC9297,TR,60.0,PASSENGER,24,6,,,,,0.0,,,2022-02-25 01:25:02+00:00,2022-02-25T00:56:15Z,2022-02-25T01:25:33Z
347295,273335530,9429481.0,39.051823637734,44.10509168639876,0.0,1.4,0.04,63.0,0,1.0,ROAM,KAPITAN POPOV,UFAQ,RU,52.0,TUG AND TOWAGE VESSEL,28,13,149.0,441.0,TUAPSE,2021-12-23T07:00:00Z,5.4,,,2022-02-25 01:28:33+00:00,2022-02-25T00:56:37Z,2022-02-25T01:30:22Z
6429238,273214830,,37.80773736866352,44.66369055650879,0.0,190.7,-0.05,0.0,99,,TER,MIRAGE,,RU,37.0,PLEASURE CRAFT,37,8,,,,,,,,2022-02-25 01:33:32+00:00,2022-02-25T01:01:36Z,2022-02-25T01:33:37Z
344056,214182722,8832045.0,36.77626347867357,46.74186641555299,0.0,357.7,-0.16,,0,1.0,SAT,IZMAILSKAYA,ER2722,MD,70.0,DREDGING VESSEL,56,11,1068.0,915.0,BERDYANSK,2022-01-13T00:00:00Z,2.8,,,2022-02-25 01:35:44+00:00,2022-02-25T01:02:31Z,2022-02-25T01:38:08Z
339022,271042202,9598969.0,29.0133964148864,40.990662844607634,0.0,203.1,-0.23,,99,18.0,ROAM,KAPTAN RECEP AYNACI,TCYK9,TR,60.0,PASSENGER SHIP,42,9,0.0,393.0,,,0.0,,,2022-02-25 01:36:55+00:00,2022-02-25T00:51:41Z,2022-02-25T01:38:41Z
5322447,271073227,,31.4068649722332,41.27890693417631,0.1,356.6,-0.14,,1,18.0,SAT,ALAMAN,TCA4669,TR,30.0,FISHING,20,9,,,,,0.0,,,2022-02-25 01:45:11+00:00,2022-02-25T01:34:39Z,2022-02-25T01:45:26Z
188882,271044036,8500082.0,29.746228229308556,40.74388598230068,0.0,301.8,-0.06,90.0,8,1.0,SAT,SARE IMAMOGLU,TCA3381,TR,79.0,GENERAL CARGO SHIP,88,12,4594.0,2564.0,TRIZT,2022-02-23T14:30:00Z,3.0,,,2022-02-25 01:46:28+00:00,2022-02-25T01:29:49Z,2022-02-25T01:46:48Z
6918735,271049514,,28.960245175776382,41.013424360178085,0.1,3.9,0.0,,99,18.0,TER,SH SUMRU,TCA6677,TR,60.0,PASSENGER,12,4,,,,,0.0,,,2022-02-25 01:55:15+00:00,2022-02-25T00:55:20Z,2022-02-25T01:57:20Z
4587211,371478000,9723203.0,28.654829971973943,44.154216772314456,0.0,329.7,0.13,308.0,5,3.0,TER,MSXT ASTERIA,3EGO7,PA,70.0,BULK CARRIER,200,33,63465.0,36353.0,CONSTANTA,2022-02-19T14:00:00Z,6.8,,,2022-02-25 02:00:31+00:00,2022-02-25T01:56:29Z,2022-02-25T02:01:15Z
702296,518895000,9445540.0,29.539861846582767,40.76342543165792,0.1,272.8,-0.29,269.0,5,3.0,SAT,BEGONIA S,E5U2842,CK,70.0,GENERAL CARGO SHIP,140,20,12118.0,8837.0,GRSKG>>TRDIL,2022-02-17T18:00:00Z,5.3,,,2022-02-25 02:06:00+00:00,2022-02-25T01:32:20Z,2022-02-25T02:07:38Z
858055,273384330,9577238.0,37.785835065265765,44.7414697828766,0.0,149.4,0.17,,0,1.0,SAT,SD SPARTA,UCKJ,RU,31.0,SUPPORT VESSEL,32,12,225.0,484.0,NOVOROSSIYSK,2022-03-28T09:00:00Z,5.6,,,2022-02-25 02:13:00+00:00,2022-02-25T02:01:55Z,2022-02-25T02:15:32Z
420728,357398000,9130597.0,28.62442707802464,40.91640638750714,0.1,93.4,-0.1,24.0,1,3.0,TER,UNI ASSURE,3FHV9,PA,70.0,CONTAINER,165,27,15511.0,14807.0,TRHYJ=>TRIST,2022-02-24T12:00:00Z,8.9,,,2022-02-25 02:13:52+00:00,2022-02-25T02:00:34Z,2022-02-25T02:15:59Z
6420385,271048040,,29.09782142716872,41.13851287884101,0.0,355.1,-0.02,,99,18.0,TER,MIO,YMB3961,TR,37.0,PLEASURE CRAFT,16,4,,,,,0.0,,,2022-02-25 02:50:42+00:00,2022-02-25T02:43:39Z,2022-02-25T02:51:41Z
336546,271010509,,29.02696659187587,41.019767989847466,0.0,358.2,-0.06,,99,18.0,TER,SABRI K,TC9284,TR,60.0,PASSENGER,36,6,,,,,0.0,,,2022-02-25 02:51:21+00:00,2022-02-25T02:23:17Z,2022-02-25T02:53:30Z
120747,207824860,,29.02143050998638,40.99993200920996,0.0,63.2,-0.04,,99,18.0,TER,ANNA,LZH2486,BG,37.0,PLEASURE CRAFT,15,4,,,,,0.0,,,2022-02-25 02:55:46+00:00,2022-02-25T02:02:56Z,2022-02-25T02:56:46Z
339017,271042197,9181728.0,29.60149129691993,40.76992179642734,0.0,217.5,-0.08,53.0,5,3.0,SAT,FORTUNE EXPRESS,TCYU4,TR,70.0,BULK CARRIER,170,27,30109.0,18406.0,TR DIL,2022-02-22T05:30:00Z,10.2,,,2022-02-25 03:05:37+00:00,2022-02-25T02:43:14Z,2022-02-25T03:08:35Z
4051128,271044439,9771250.0,29.54297160439786,40.7425865930687,0.0,218.4,0.27,,99,18.0,SAT,BOGACAY XXI,TCA3992,TR,52.0,TOWING VESSEL,24,11,1.0,312.0,YILPORT,2022-01-01T23:59:00Z,5.1,,,2022-02-25 03:06:28+00:00,2022-02-25T02:26:35Z,2022-02-25T03:09:25Z
336060,271002736,9466831.0,29.03832818190653,40.99509797123465,0.0,3.5,0.21,,99,18.0,ROAM,SH BEYOGLU,TCTQ5,TR,60.0,PASSENGER,68,13,250.0,747.0,,,0.0,,,2022-02-25 03:06:52+00:00,2022-02-25T02:14:11Z,2022-02-25T03:08:56Z
463699,312175000,8914697.0,30.650751808443516,46.31734409791919,0.0,355.0,-0.12,173.0,5,3.0,TER,I MARIA,V3YI3,BZ,70.0,BULK CARRIER,181,31,38855.0,22147.0,CHORNOMORSK,2022-02-18T10:00:00Z,6.5,,,2022-02-25 03:13:28+00:00,2022-02-25T02:36:50Z,2022-02-25T03:14:15Z
336415,271010367,,28.743090173211755,40.978651987972135,0.0,323.4,0.03,,99,18.0,ROAM,GULSENIM,TC9902,TR,54.0,ANTI-POLLUTION,41,7,,,,,0.0,,,2022-02-25 03:14:06+00:00,2022-02-25T02:20:30Z,2022-02-25T03:14:22Z
287936,249162000,9383613.0,29.460111442071693,40.699125267101984,0.0,18.8,-0.16,,5,3.0,SAT,JABRAYIL DOVLATZADEH,5LFH6,MT,89.0,LIQUID TANKER,93,14,3456.0,2603.0,TR YALOVA,2022-05-05T19:30:00Z,4.9,,,2022-02-25 03:16:06+00:00,2022-02-25T02:56:00Z,2022-02-25T03:19:01Z
850746,992711007,,28.94946086168692,40.92931237964562,0.0,12.8,-0.28,,98,,TER,ISTANBUL LIGHTED SUPERBUOY,,,129.0,SAFE WATER,232,72,,,,,,,,2022-02-25 03:20:02+00:00,2022-02-25T03:00:01Z,2022-02-25T03:21:30Z
4409510,636017645,9726578.0,29.500549349835804,40.734830938177794,0.0,229.5,0.01,1.0,5,3.0,SAT,TD HAMBURG,D5MA9,LR,70.0,BULK CARRIER,200,32,63463.0,36347.0,YALOVA,2022-02-08T17:00:00Z,5.9,,,2022-02-25 03:20:46+00:00,2022-02-25T02:34:13Z,2022-02-25T03:21:11Z
133162,264900236,6907169.0,28.66627819527575,44.16949397840112,0.0,150.0,0.25,,0,1.0,TER,CANAL SERVICES 5,YQPC,RO,52.0,TUG AND TOWAGE VESSEL,29,8,99.0,154.0,CONSTANTA,2022-05-13T10:00:00Z,4.2,,,2022-02-25 03:32:26+00:00,2022-02-25T03:13:56Z,2022-02-25T03:33:07Z
727601,241406000,9370850.0,33.31124198778957,42.9797966710446,9.32,244.1,-0.61,242.0,0,1.0,ROAM,SYROS WARRIOR,SVCG9,GR,89.0,LIQUID TANKER,244,42,107687.0,60205.0,CASTELLON SPAIN,2022-03-05T08:00:00Z,12.6,,,2022-02-25 03:33:27+00:00,2022-02-25T02:37:46Z,2022-02-25T03:33:42Z
339355,271042657,,29.04198597320989,41.13033872873313,0.0,117.1,-0.14,125.0,1,3.0,TER,KIYEM 3,TCMH3,TR,40.0,HIGH SPEED CRAFT,22,6,,,"""S.A.R"" OPERATION",,2.2,,,2022-02-25 03:35:17+00:00,2022-02-25T03:10:23Z,2022-02-25T03:37:59Z
335389,271001090,,28.88019377914893,40.95523341646826,0.0,338.6,0.24,,1,18.0,TER,BIG STAR,YM3682,TR,37.0,PLEASURE CRAFT,14,4,,,,,0.0,,,2022-02-25 03:37:24+00:00,2022-02-25T03:21:10Z,2022-02-25T03:40:00Z
289490,312269000,9129627.0,31.987533564646583,46.95347582114752,0.0,134.7,0.16,92.0,5,3.0,TER,NEW CHALLENGE,V3WZ,BZ,70.0,BULK CARRIER,164,27,27079.0,16285.0,UA NIK,2022-02-15T13:00:00Z,6.2,,,2022-02-25 03:38:02+00:00,2022-02-25T02:49:00Z,2022-02-25T03:40:33Z
347831,351971000,8865949.0,29.27538543545743,40.85253807982473,0.0,3.2,-0.02,,1,3.0,ROAM,RIVER RAIN,3FPW5,PA,70.0,GENERAL CARGO SHIP,107,17,3977.0,3082.0,TRTUZ,2022-02-01T20:22:00Z,2.6,,,2022-02-25 03:38:58+00:00,2022-02-25T02:56:29Z,2022-02-25T03:40:32Z
148517,511100249,8410330.0,29.20770105137375,40.88206841592555,0.0,0.9,0.22,21.0,0,1.0,SAT,HIMALAYA,T8A3354,PW,70.0,GENERAL CARGO SHIP,82,11,2183.0,1523.0,EGALY,2022-02-28T09:00:00Z,2.4,,,2022-02-25 03:57:10+00:00,2022-02-25T03:04:03Z,2022-02-25T03:58:00Z
5971651,264900377,,28.64189503977672,44.14917070871078,0.0,356.1,0.15,,5,3.0,TER,BSV OLANDA,YQRN,RO,52.0,"INLAND, TUG, SINGLE",17,6,,,,,0.0,,,2022-02-25 04:11:16+00:00,2022-02-25T03:18:46Z,2022-02-25T04:12:12Z
335566,271002035,8125167.0,29.552300969924875,40.69138240570358,0.0,89.2,0.2,212.0,5,3.0,SAT,GUNDOGDU 1,TCCZ,TR,70.0,GENERAL CARGO SHIP,84,15,3499.0,2114.0,YALOVA,2022-02-22T18:00:00Z,6.0,,,2022-02-25 04:24:35+00:00,2022-02-25T03:59:36Z,2022-02-25T04:25:39Z
363200,370044000,9370094.0,28.897095723893862,40.96852261846219,0.2,246.8,-0.19,28.0,1,3.0,TER,LIBERTA,3EMS9,PA,70.0,GENERAL CARGO SHIP,138,21,13446.0,9556.0,RUNVS,2022-02-15T10:00:00Z,5.8,,,2022-02-25 04:25:19+00:00,2022-02-25T04:02:56Z,2022-02-25T04:27:53Z
462098,636018306,9310757.0,30.76009161873929,46.48274668990965,0.0,104.7,0.21,307.0,5,3.0,TER,POLARSTAR,D5PD3,LR,70.0,BULK CARRIER,177,28,32588.0,19885.0,UA ODS,2022-02-20T12:30:00Z,5.9,,,2022-02-25 04:29:34+00:00,2022-02-25T04:11:34Z,2022-02-25T04:30:45Z
5822521,2731252,,36.54488277212993,45.3441065375629,0.0,355.6,-0.07,,95,,TER,,,,,,0,0,,,,,,,,2022-02-25 04:31:25+00:00,2022-02-25T03:33:55Z,2022-02-25T04:32:01Z
4796887,992711402,,29.0782044928167,41.10638082103229,0.0,355.0,0.12,,98,,TER,ISTANBUL LIGHTED,,,110.0,"BEACON, CARDINAL E",256,0,,,,,,,,2022-02-25 04:31:27+00:00,2022-02-25T04:08:09Z,2022-02-25T04:33:37Z
149094,215059000,8867210.0,28.91320799746311,40.97385891981796,0.0,104.7,0.08,17.0,1,3.0,SAT,CHEROKEE,9HBC7,MT,70.0,GENERAL CARGO SHIP,139,17,5334.0,4962.0,TO ORDER,2022-02-27T19:00:00Z,2.9,,,2022-02-25 04:44:03+00:00,2022-02-25T04:24:15Z,2022-02-25T04:44:51Z
6283816,271047501,,29.06579905645795,41.09661243961962,0.47,155.0,-0.41,,99,18.0,TER,PASHA,YM8432,TR,60.0,PASSENGER,12,4,,,,,0.0,,,2022-02-25 04:47:52+00:00,2022-02-25T04:32:16Z,2022-02-25T04:50:30Z
318943,264162022,,28.05906702585191,44.3733147465129,0.0,206.8,-0.07,,1,1.0,TER,MERCUR 208,YP2022,RO,79.0,"INLAND, PUSHTOW, FOUR CARGO BARGES",200,22,,,CONSTANTA,2022-02-22T22:00:00Z,2.2,,,2022-02-25 04:47:54+00:00,2022-02-25T03:49:07Z,2022-02-25T04:48:40Z
341005,271072603,,28.03639106553869,41.89060413024396,0.0,85.2,-0.08,,99,18.0,ROAM,ALI PAMUK 3,TC7256,TR,30.0,FISHING,23,8,,,,,0.0,,,2022-02-25 04:58:36+00:00,2022-02-25T04:47:18Z,2022-02-25T05:01:16Z
336040,271002711,9466829.0,28.99837652348849,41.02617569889096,8.73,340.6,0.17,,99,18.0,TER,SH KADIKOY,TCTT2,TR,60.0,PASSENGER,68,13,250.0,747.0,,,0.0,,,2022-02-25 05:00:28+00:00,2022-02-25T04:31:29Z,2022-02-25T05:02:07Z
3563697,992576116,,30.400372651498483,42.40704116103262,0.0,359.1,-0.08,,98,,ROAM,SIR ELECTRIC CABLE STBD CP05,,,130.0,SPECIAL MARK - SEA FARM,0,0,,,,,,,,2022-02-25 05:24:59+00:00,2022-02-25T04:47:34Z,2022-02-25T05:26:37Z
409824,538008737,9235854.0,29.25689225332358,40.829402498774485,0.0,329.0,-0.13,242.0,5,3.0,TER,ELLIE M,V7A2706,MH,90.0,BULK CARRIER,190,32,52510.0,29885.0,TUZLA TURKEY,2022-02-18T13:30:00Z,5.5,,,2022-02-25 05:33:13+00:00,2022-02-25T05:25:54Z,2022-02-25T05:34:36Z
146716,213049000,,41.64377169730391,41.65696283191568,0.0,41.9,-0.07,,99,18.0,TER,MEDEA,4LIS,GE,34.0,DIVE VESSEL,21,4,,,,,0.0,,,2022-02-25 05:33:34+00:00,2022-02-25T05:18:55Z,2022-02-25T05:35:41Z
910487,273371740,8138750.0,33.23293658204855,45.09513964113424,0.1,5.7,-0.11,,5,3.0,TER,BAGEROVO,,RU,30.0,FISHING VESSEL,36,9,138.0,365.0,,,3.4,,,2022-02-25 05:38:35+00:00,2022-02-25T04:57:18Z,2022-02-25T05:40:08Z
3869984,271044397,,29.1932943518676,40.88013993161698,0.0,1.3,0.01,,99,18.0,TER,KAPTAN HASRET,TCA3927,TR,60.0,PASSENGER,24,9,,,,,0.0,,,2022-02-25 05:44:48+00:00,2022-02-25T05:04:57Z,2022-02-25T05:46:00Z
994746,241431000,9729178.0,28.589629450654268,40.76407191514281,0.35,228.1,-1.16,281.0,0,1.0,SAT,MARAN HOPE,SVCJ6,GR,70.0,BULK CARRIER,292,45,179445.0,93659.0,ERDEMIR-TURKEY,2022-02-23T12:00:00Z,18.0,,,2022-02-25 05:52:26+00:00,2022-02-25T05:04:35Z,2022-02-25T05:53:14Z
730926,538009001,9248461.0,36.65732521515317,45.07756533586901,0.0,293.2,-0.04,19.0,1,3.0,TER,CHEM SINYOO,V7A4183,MH,80.0,LIQUID TANKER,153,25,24404.0,15148.0,UA ILK,2022-02-24T08:00:00Z,8.9,,,2022-02-25 05:52:34+00:00,2022-02-25T05:39:00Z,2022-02-25T05:53:29Z
336696,271010671,7704227.0,29.191952884360948,40.85448229270984,0.2,42.7,0.11,,99,18.0,ROAM,DILBURNU,TC5620,TR,31.0,TUG AND TOWAGE VESSEL,26,7,0.0,119.0,,,0.0,,,2022-02-25 05:53:33+00:00,2022-02-25T05:35:43Z,2022-02-25T05:54:25Z
6842455,271073625,,28.82682133665977,40.95459373918796,0.0,301.0,-0.29,,99,18.0,ROAM,HACI ALI,TCA4411,TR,30.0,FISHING,0,0,,,,,0.0,,,2022-02-25 05:54:11+00:00,2022-02-25T04:57:14Z,2022-02-25T05:57:09Z
2688,229483000,9211999.0,36.60628291414426,44.86170664991539,0.1,308.9,-1.24,48.0,1,3.0,ROAM,SANAR 7,9HA3369,MT,80.0,LIQUID TANKER,249,44,113424.0,62569.0,OPL KAVKAZ,2021-12-18T23:59:00Z,14.6,,,2022-02-25 06:05:32+00:00,2022-02-25T05:10:26Z,2022-02-25T06:07:49Z
24172,2717210,,29.10575795144411,41.17523864710887,0.0,0.6,0.47,,95,,TER,VTS ISTANBUL,VTS,,200.0,MANNED VTS,0,0,,,,,,,,2022-02-25 06:06:19+00:00,2022-02-25T05:25:33Z,2022-02-25T06:08:29Z
5990026,354800000,9862413.0,29.70215434605086,40.781201081759285,0.0,354.2,-0.2,46.0,5,3.0,ROAM,PRO ONYX,3EXR3,PA,80.0,LIQUID TANKER,183,32,49936.0,29655.0,EVYAP,2022-02-21T22:00:00Z,11.4,,,2022-02-25 06:06:21+00:00,2022-02-25T05:38:53Z,2022-02-25T06:08:57Z
347756,273342420,7811044.0,36.66108015702095,45.33103033198441,0.0,4.4,-0.66,315.0,5,3.0,TER,SIBIRSKIY 2112,UBXE8,RU,70.0,GENERAL CARGO SHIP,130,16,3427.0,3743.0,RUKZP,2022-02-22T08:00:00Z,2.8,,,2022-02-25 06:16:04+00:00,2022-02-25T05:54:30Z,2022-02-25T06:17:54Z
348760,273358170,9645011.0,36.4819316991722,44.86018881079382,0.0,357.4,0.04,31.0,1,3.0,ROAM,VF TANKER 12,UBSI2,RU,89.0,LIQUID TANKER,141,17,7025.0,5075.0,NWBS,2022-02-23T09:00:00Z,4.2,,,2022-02-25 06:17:10+00:00,2022-02-25T05:25:42Z,2022-02-25T06:18:26Z
5852316,264162460,,28.64551651908692,44.098104064820326,0.0,5.9,0.01,,0,1.0,TER,GRANEX1,YP2460,RO,70.0,CARGO,80,8,,,GALATI>>[<,2021-11-26T16:00:00Z,0.2,,,2022-02-25 06:19:26+00:00,2022-02-25T06:11:38Z,2022-02-25T06:21:08Z
755356,304364000,9521813.0,29.370245374189825,40.76806235651824,0.0,348.7,0.08,307.0,5,3.0,SAT,UNIVERSE,V2HN3,AG,70.0,BULK CARRIER,150,24,17060.0,13579.0,,,0.0,,,2022-02-25 06:24:14+00:00,2022-02-25T05:54:01Z,2022-02-25T06:26:02Z
6739908,271049198,,29.03815449400095,41.06528446724848,0.0,356.4,0.16,,99,18.0,TER,YST,YMB4920,TR,37.0,PLEASURE CRAFT,0,0,,,,,0.0,,,2022-02-25 06:31:51+00:00,2022-02-25T05:44:39Z,2022-02-25T06:34:13Z
206561,236629000,9507984.0,29.670230215885347,40.78514644627921,0.1,171.1,0.05,41.0,1,3.0,SAT,IVER ACTION,ZDNR2,GI,80.0,LIQUID TANKER,99,18,5897.0,5030.0,FR LAV > TR IZT,2022-02-23T07:00:00Z,5.2,,,2022-02-25 06:54:16+00:00,2022-02-25T06:04:38Z,2022-02-25T06:55:06Z
336617,271010585,,29.02704776093292,41.01347051885563,0.0,141.4,-0.16,,1,18.0,ROAM,AHSENIM,TC7801,TR,54.0,ANTI-POLLUTION,27,4,,,,,0.0,,,2022-02-25 07:09:19+00:00,2022-02-25T06:55:25Z,2022-02-25T07:10:37Z
338198,271041249,9561021.0,29.426659105440446,40.724453577204926,8.75,170.5,-0.34,168.0,99,1.0,SAT,MF CANAKKALE,TCYI5,TR,60.0,FERRY AND CRUISE SHIP,88,16,1084.0,1642.0,TOPCULAR,,0.0,,,2022-02-25 07:13:07+00:00,2022-02-25T06:25:53Z,2022-02-25T07:15:37Z
335324,271001012,,29.54405511779373,40.772236932350886,0.0,353.7,0.21,,1,18.0,SAT,FORCE 1,TCSX8,TR,80.0,TANKER,68,12,,,,,0.0,,,2022-02-25 07:13:20+00:00,2022-02-25T06:36:37Z,2022-02-25T07:13:25Z
713136,538003910,9445954.0,33.305897174909056,42.22103872099008,8.77,263.0,-0.06,271.0,0,27.0,SAT,GAS GROUPER,V7TZ2,MH,84.0,LPG TANKER,174,28,26416.0,22978.0,TRALI,2022-02-28T15:00:00Z,8.9,,,2022-02-25 07:17:01+00:00,2022-02-25T06:37:51Z,2022-02-25T07:18:25Z
3596228,271043383,,29.019883471190635,41.0613517652482,0.0,297.5,-0.09,,1,18.0,TER,CAMLICA,TCVP5,TR,37.0,PLEASURE CRAFT,24,8,,,,,0.0,,,2022-02-25 07:21:31+00:00,2022-02-25T06:30:33Z,2022-02-25T07:23:37Z
338625,518100487,9132662.0,29.07189250325557,41.15871989081391,0.0,28.0,0.05,34.0,0,1.0,TER,LUGANO,E5U3401,CK,79.0,BULK CARRIER,169,27,28350.0,16761.0,UA NIK,2022-02-24T18:00:00Z,5.5,,,2022-02-25 07:22:48+00:00,2022-02-25T06:49:40Z,2022-02-25T07:25:35Z
5855630,477312300,9808651.0,29.24195683632116,40.84230172813151,0.4,35.2,0.09,11.0,1,3.0,TER,SAGA FAITH,VRSO9,HK,70.0,GENERAL CARGO SHIP,200,32,55807.0,37441.0,TUZLA TURKEY,2022-02-24T22:00:00Z,6.8,,,2022-02-25 07:24:47+00:00,2022-02-25T07:17:24Z,2022-02-25T07:25:03Z
